#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1690540890489530325,0.4102346897,0.0107696503,-0.0949191153,0.8675776720,-0.0601488240,0.4042312205,0.2833518386
1690540890523100615,0.4131056666,0.0133431703,-0.0974253714,0.8663726449,-0.0591010936,0.4075028002,0.2825722098
1690540890556671619,0.4165968597,0.0125477649,-0.1008793041,0.8647505045,-0.0597386770,0.4111098647,0.2821819484
1690540890589932442,0.4213992059,0.0121462271,-0.1057003587,0.8623400927,-0.0597852506,0.4159134924,0.2825090289
1690540890623192072,0.4256110787,0.0107109547,-0.1124448627,0.8595585227,-0.0587938428,0.4214951694,0.2829208970
1690540890656451225,0.4294300675,0.0197948292,-0.1105626896,0.8571019769,-0.0560304672,0.4280592799,0.2810732424
1690540890689709187,0.4302428961,0.0176220909,-0.1203552559,0.8551458120,-0.0547190197,0.4330931306,0.2795743644
1690540890722966671,0.4327254295,0.0167487934,-0.1234594584,0.8536990285,-0.0542104393,0.4376536608,0.2769810557
1690540890756222963,0.4361792207,0.0148285106,-0.1242547780,0.8525176048,-0.0539574772,0.4416227639,0.2743568420
1690540890789478540,0.4396945536,0.0115466043,-0.1296387315,0.8517237306,-0.0531209596,0.4446313679,0.2721173167
1690540890822733402,0.4411270022,0.0090143532,-0.1360180229,0.8509060740,-0.0517352447,0.4477955401,0.2697435021
1690540890855987310,0.4472171068,0.0105174184,-0.1321366727,0.8496384025,-0.0505501591,0.4513755441,0.2679913640
1690540890889240265,0.4489780664,0.0067465529,-0.1376443654,0.8484014273,-0.0492562242,0.4541046619,0.2675403655
1690540890922492743,0.4529327750,-0.0001174435,-0.1474093795,0.8480609655,-0.0483514741,0.4557027519,0.2660635710
1690540890955743790,0.4550024867,-0.0014443845,-0.1477013677,0.8473141789,-0.0460258313,0.4587723613,0.2635682225
1690540890988994598,0.4569980800,-0.0022028014,-0.1484804153,0.8467122912,-0.0438501909,0.4613613188,0.2613449991
1690540891022244453,0.4587695301,-0.0066890493,-0.1534426361,0.8464812040,-0.0426024310,0.4631393552,0.2591457665
1690540891055493116,0.4620178342,-0.0106116682,-0.1566164792,0.8459860682,-0.0406373814,0.4651421309,0.2574858069
1690540891088741302,0.4656112194,-0.0105931833,-0.1537020653,0.8449321389,-0.0365375131,0.4673662484,0.2575334907
1690540891121988535,0.4672027230,-0.0139863864,-0.1570865512,0.8442101479,-0.0337063782,0.4693488181,0.2566805482
1690540891155234814,0.4713506997,-0.0170055628,-0.1597943753,0.8435531855,-0.0309530739,0.4713514447,0.2555146515
1690540891188480377,0.4715573788,-0.0214985460,-0.1643919647,0.8431017399,-0.0278299768,0.4735930264,0.2532088161
1690540891221724987,0.4723063707,-0.0244218782,-0.1677401662,0.8427700400,-0.0256184377,0.4759780765,0.2500546575
1690540891254968882,0.4713438153,-0.0299251080,-0.1747195721,0.8426215053,-0.0242865980,0.4782683253,0.2462895662
1690540891288212061,0.4724270701,-0.0310144275,-0.1827445030,0.8424083591,-0.0217964593,0.4802170396,0.2434434444
1690540891321454287,0.4766952991,-0.0346062109,-0.1874318421,0.8416250348,-0.0192327313,0.4824643731,0.2419206947
1690540891354695797,0.4731927514,-0.0402351767,-0.1859111190,0.8400936723,-0.0161963254,0.4859329164,0.2405192852
1690540891387936354,0.4810555279,-0.0390883535,-0.2021719217,0.8405819535,-0.0129460320,0.4861927032,0.2384766638
1690540891421175957,0.4856213629,-0.0418823436,-0.2080579847,0.8396574259,-0.0096542295,0.4886909127,0.2367773652
1690540891454414845,0.4853921533,-0.0456487015,-0.2119406015,0.8388993740,-0.0077811861,0.4917853773,0.2330974489
1690540891487652779,0.4848975241,-0.0466900244,-0.2144628167,0.8378675580,-0.0057086321,0.4954564273,0.2290596068
1690540891520890236,0.4846542478,-0.0476490483,-0.2145807147,0.8363244534,-0.0035806345,0.4995543063,0.2258189023
1690540891554129601,0.4829891324,-0.0517737120,-0.2163910866,0.8341425657,-0.0009418662,0.5033278465,0.2255358398
1690540891587384462,0.4794237018,-0.0504311249,-0.2169650793,0.8323557973,0.0011700027,0.5072302818,0.2233828902
1690540891620638371,0.4772658348,-0.0519581363,-0.2202393860,0.8307659626,0.0009355426,0.5107125044,0.2213589996
1690540891653891325,0.4768749177,-0.0547127128,-0.2227593958,0.8287063241,0.0013719643,0.5147861838,0.2196341604
1690540891687143326,0.4746448994,-0.0540241972,-0.2235108167,0.8262536526,0.0042570219,0.5194748640,0.2177906632
1690540891720394611,0.4725944400,-0.0539951697,-0.2230610698,0.8235249519,0.0065805679,0.5242169499,0.2167025059
1690540891753644943,0.4710665941,-0.0528806075,-0.2245933563,0.8217085600,0.0078292359,0.5274576545,0.2156902552
1690540891786894321,0.4713577032,-0.0553127900,-0.2276727259,0.8197697997,0.0079773553,0.5310940146,0.2141332477
1690540891820142746,0.4704933763,-0.0569365025,-0.2269042581,0.8171647787,0.0097559914,0.5356003642,0.2127883583
1690540891853390694,0.4709184468,-0.0541569069,-0.2243463844,0.8145374060,0.0118584447,0.5400146842,0.2115948051
1690540891886637211,0.4697405696,-0.0548388511,-0.2265262008,0.8122682571,0.0124892201,0.5439913273,0.2100898325
1690540891919883251,0.4697494507,-0.0558296070,-0.2271434069,0.8096726537,0.0135383317,0.5482579470,0.2089499384
1690540891953128099,0.4667840600,-0.0560481548,-0.2287238836,0.8071883321,0.0145568959,0.5522644520,0.2079401165
1690540891986372232,0.4658290148,-0.0571580529,-0.2301696986,0.8049209714,0.0150684798,0.5555227995,0.2080131769
1690540892019615412,0.4753035307,-0.0586203039,-0.2652427852,0.8062546849,0.0149116125,0.5532913208,0.2088054121
1690540892052857876,0.4736443460,-0.0590779632,-0.2659567595,0.8043354750,0.0154156378,0.5563918948,0.2079299241
1690540892086099386,0.4721412361,-0.0605633706,-0.2691881359,0.8029242158,0.0154192839,0.5587886572,0.2069546729
1690540892119339943,0.4708216488,-0.0618933514,-0.2717033029,0.8016068935,0.0149219092,0.5609931946,0.2061321437
1690540892152579546,0.4712162614,-0.0641812235,-0.2734905779,0.8003278971,0.0134760775,0.5634849072,0.2043977678
1690540892185818434,0.4719954431,-0.0654984638,-0.2748896778,0.7987383604,0.0135238543,0.5662585497,0.2029418796
1690540892219056129,0.4669854045,-0.0690607578,-0.2791896462,0.7970944047,0.0134198973,0.5695047975,0.2003116161
1690540892252293110,0.4654351175,-0.0681530386,-0.2811832428,0.7941819429,0.0143984668,0.5739474893,0.1991279274
1690540892285529375,0.4628611505,-0.0698665231,-0.2832013667,0.7911836505,0.0148849450,0.5784997940,0.1978509426
1690540892318764687,0.4629777372,-0.0709959790,-0.2841271758,0.7878451943,0.0158836786,0.5832499862,0.1971477568
1690540892351998806,0.4611516297,-0.0725244805,-0.2864063382,0.7843632102,0.0176658873,0.5879157186,0.1970212013
1690540892385232449,0.4896703660,-0.0612366199,-0.3120679557,0.7843564153,0.0199040752,0.5874264240,0.1982901394
1690540892418464899,0.4862950146,-0.0629354492,-0.3136605918,0.7809597254,0.0205600411,0.5923230648,0.1970601231
1690540892451696634,0.4853503108,-0.0639606044,-0.3144769073,0.7787122130,0.0212899875,0.5958482027,0.1952410638
1690540892484927416,0.4827142954,-0.0630400330,-0.3165994585,0.7763779759,0.0209610201,0.5995850563,0.1931210309
1690540892518157244,0.4804735482,-0.0638439879,-0.3167146146,0.7734668851,0.0197811387,0.6037362218,0.1919902712
1690540892551389456,0.4801446497,-0.0645160303,-0.3198227882,0.7711352706,0.0194425378,0.6068313718,0.1916457862
1690540892584647179,0.4784956276,-0.0650950819,-0.3218710423,0.7684412003,0.0195343774,0.6103727221,0.1912110746
1690540892617903948,0.4768712521,-0.0654424131,-0.3224776089,0.7653567791,0.0192613639,0.6144729257,0.1904755235
1690540892651160240,0.4753814936,-0.0655266419,-0.3250545561,0.7626725435,0.0178966317,0.6180499196,0.1898014545
1690540892684415340,0.5004142523,-0.0554857776,-0.3454312384,0.7631609440,0.0176178832,0.6167652011,0.1920302808
1690540892717669487,0.4991364181,-0.0544720441,-0.3458481729,0.7607310414,0.0164010897,0.6199962497,0.1913742125
1690540892750922918,0.4979987442,-0.0516517460,-0.3473907411,0.7582826614,0.0161686931,0.6228500009,0.1918435693
1690540892784175634,0.4993533790,-0.0525719449,-0.3532137871,0.7560471892,0.0148758674,0.6251835227,0.1931757927
1690540892817426920,0.5009377599,-0.0525450036,-0.3560968637,0.7532252073,0.0146835400,0.6282054782,0.1944072694
1690540892850677967,0.5012754202,-0.0523262918,-0.3562245369,0.7496927977,0.0150088556,0.6319053769,0.1960382760
1690540892883928061,0.4975208938,-0.0479155928,-0.3517251611,0.7462773323,0.0162443258,0.6354398727,0.1975408942
1690540892917176962,0.4960327446,-0.0482378900,-0.3508815765,0.7435883284,0.0153509872,0.6384674907,0.1979898065
1690540892950425386,0.4989373088,-0.0462819487,-0.3555040956,0.7418130636,0.0153202722,0.6403586268,0.1985433847
1690540892983672619,0.4997080564,-0.0466393679,-0.3575777709,0.7400776744,0.0147604523,0.6424140334,0.1984221637
1690540893016919136,0.5004854798,-0.0436578244,-0.3584400713,0.7382946610,0.0144371111,0.6443973780,0.1986571103
1690540893050164700,0.4995941818,-0.0451020747,-0.3608503938,0.7364618778,0.0138329072,0.6462916136,0.1993483305
1690540893083409786,0.5025439858,-0.0449266732,-0.3628516197,0.7350997329,0.0133605916,0.6478751898,0.1992676407
1690540893116653681,0.5019699335,-0.0420731902,-0.3637958765,0.7345666885,0.0131849088,0.6488270760,0.1981451660
1690540893149896622,0.4991288483,-0.0440288931,-0.3632310927,0.7327908874,0.0120364726,0.6509456635,0.1978443414
1690540893183138847,0.5064218044,-0.0415990651,-0.3740670085,0.7320715785,0.0125112897,0.6506590247,0.2013889402
1690540893216380358,0.5067089796,-0.0434735119,-0.3764071167,0.7306441665,0.0123636285,0.6518352032,0.2027734965
1690540893249620914,0.5068806410,-0.0438715369,-0.3782909214,0.7292788625,0.0128674814,0.6533642411,0.2027362138
1690540893282860518,0.5090567470,-0.0377483815,-0.3798537254,0.7289713025,0.0129399663,0.6541672349,0.2012427598
1690540893316099405,0.5050718784,-0.0406500697,-0.3808249831,0.7277208567,0.0115418192,0.6554805636,0.2015797049
